step_num,elapsed_seconds,loss
0,0.202001,5797455.5
1,0.446002,5716015.0
2,0.691,5635744.5
3,0.937004,5556638.5
4,1.188001,5478680.5
5,1.442009,5401882.5
6,1.699,5326229.0
7,1.943999,5251706.0
8,2.190005,5178318.5
9,2.439,5106075.5
10,2.687999,5034956.5
11,3.074998,4964948.5
12,3.349999,4896032.0
13,3.611999,4828205.5
14,3.861004,4761452.0
15,4.113,4695770.0
16,4.362999,4631156.5
17,4.609999,4567590.5
18,4.855999,4505068.5
19,5.109001,4443572.0
20,5.36,4383087.5
21,5.602999,4323596.5
22,5.895002,4265083.0
23,6.134,4207548.5
24,6.382996,4150975.0
25,6.631,4095342.0
26,6.875004,4040642.25
27,7.136,3986869.0
28,7.401999,3933996.75
29,7.659,3882001.75
30,7.910034,3830872.75
31,8.158004,3780604.25
32,8.428999,3731173.5
33,8.680002,3682578.75
34,8.934,3634800.5
35,9.185,3587817.5
36,9.442,3541619.75
37,9.695999,3496193.5
38,9.951005,3451530.0
39,10.214,3407608.0
40,10.472035,3364415.75
41,10.721999,3321939.75
42,10.969,3280168.75
43,11.221,3239086.75
44,11.549002,3198689.25
45,11.819,3158957.5
46,12.109,3119879.25
47,12.399998,3081439.5
48,12.659,3043627.25
49,12.920033,3006424.25
50,13.178,2969821.25
51,13.424999,2933805.0
52,13.689,2898376.0
53,13.952999,2863515.0
54,14.221999,2829211.25
55,14.476036,2795456.25
56,14.732999,2762235.25
57,14.991005,2729542.75
58,15.241998,2697366.25
59,15.481,2665689.5
60,15.744,2634508.75
61,16.012,2603814.0
62,16.265006,2573596.25
63,16.520004,2543848.75
64,16.767999,2514558.5
65,17.039006,2485716.25
66,17.304003,2457311.75
67,17.563004,2429339.75
68,17.82,2401797.0
69,18.077,2374668.0
70,18.326,2347944.25
71,18.588,2321621.5
72,18.851003,2295691.5
73,19.115002,2270145.0
74,19.376998,2244979.25
75,19.634008,2220183.25
76,19.893004,2195752.25
77,20.150001,2171679.5
78,20.402,2147961.25
79,20.665,2124590.0
80,20.922,2101557.25
81,21.174,2078857.375
82,21.417001,2056483.875
83,21.674,2034425.75
84,21.929005,2012684.25
85,22.187,1991255.5
86,22.443,1970129.5
87,22.693,1949304.125
88,22.960009,1928773.0
89,23.227004,1908528.25
90,23.483004,1888570.25
91,23.741002,1868892.25
92,23.995001,1849488.125
93,24.247999,1830353.75
94,24.495,1811482.5
95,24.752001,1792868.625
96,25.012003,1774511.875
97,25.267998,1756404.875
98,25.517,1738543.625
99,25.77,1720924.375
100,26.031999,1703545.375
101,26.293001,1686401.875
102,26.547001,1669489.375
103,26.803,1652803.625
104,27.058,1636338.125
105,27.313005,1620091.75
106,27.561017,1604062.0
107,27.821004,1588246.375
108,28.083,1572639.25
109,28.336005,1557237.0
110,28.592998,1542036.5
111,28.865999,1527035.375
112,29.122999,1512229.75
113,29.374004,1497613.625
114,29.631999,1483187.25
115,29.887999,1468947.75
116,30.147,1454892.5
117,30.398,1441017.5
118,30.646,1427320.75
119,30.917008,1413797.25
120,31.191009,1400445.5
121,31.450999,1387264.0
122,31.709001,1374250.375
123,31.968003,1361399.25
124,32.222004,1348707.375
125,32.472,1336172.125
126,32.720999,1323793.5
127,32.971002,1311569.625
128,33.219999,1299497.375
129,33.462999,1287572.375
130,33.708005,1275792.0
131,33.992,1264156.0
132,34.278,1252661.0
133,34.544001,1241306.25
134,34.801999,1230090.5
135,35.051999,1219011.125
136,35.301999,1208066.25
137,35.548,1197254.375
138,35.805998,1186573.0
139,36.066,1176020.0
140,36.321006,1165592.0
141,36.608001,1155289.0
142,36.865,1145107.0
143,37.127001,1135046.875
144,37.41,1125106.375
145,37.697039,1115284.125
146,37.970998,1105577.125
147,38.210031,1095984.25
148,38.464,1086502.625
149,38.754004,1077132.125
150,39.034007,1067870.375
151,39.307001,1058715.625
152,39.568002,1049665.5
153,39.813998,1040720.5
154,40.058002,1031878.6875
155,40.353,1023138.625
156,40.634007,1014498.1875
157,40.898001,1005955.25
158,41.151001,997509.6875
159,41.404,989159.25
160,41.652,980901.625
161,41.899004,972737.625
162,42.166,964666.0625
163,42.463998,956685.75
164,42.736004,948794.4375
165,43.00003,940990.0625
166,43.253,933273.25
167,43.499,925642.0625
168,43.801,918095.1875
169,44.072999,910631.1875
170,44.326004,903248.8125
171,44.584004,895946.6875
172,44.952007,888724.125
173,45.242999,881579.75
174,45.508006,874512.9375
175,45.765,867521.8125
176,46.026,860607.3125
177,46.339002,853767.8125
178,46.626,847002.0
179,46.904,840308.75
180,47.192001,833687.4375
181,47.458997,827136.4375
182,47.725,820655.4375
183,47.986999,814242.375
184,48.241999,807897.1875
185,48.521999,801618.875
186,48.796,795406.5
187,49.062,789258.75
188,49.33,783175.9375
189,49.599,777155.875
190,49.857,771198.5
191,50.207998,765302.6875
192,50.476998,759467.3125
193,50.745,753691.4375
194,51.013008,747974.5
195,51.278001,742316.5
196,51.544001,736715.875
197,51.824004,731172.6875
198,52.108004,725685.6875
199,52.38,720254.5
200,52.652,714878.3125
201,52.920001,709556.375
202,53.183001,704287.8125
203,53.455004,699071.6875
204,53.726,693908.875
205,53.987999,688797.5625
206,54.283001,683737.375
207,54.568001,678726.1875
208,54.862007,673764.4375
209,55.132,668852.25
210,55.398,663987.6875
211,55.662002,659170.625
212,55.939,654401.8125
213,56.208,649679.75
214,56.474,645003.25
215,56.763,640372.3125
216,57.031,635787.0625
217,57.299,631245.8125
218,57.577001,626748.6875
219,57.844004,622295.25
220,58.109005,617884.375
221,58.395001,613515.25
222,58.673,609188.4375
223,58.939,604902.5
224,59.205998,600658.125
225,59.474,596453.75
226,59.734,592289.25
227,60.011,588164.375
228,60.285004,584078.875
229,60.546031,580031.6875
230,60.817999,576022.8125
231,61.106002,572051.5625
232,61.382,568117.0625
233,61.656998,564219.5625
234,62.022003,560357.875
235,62.279006,556531.8125
236,62.535001,552741.375
237,62.792,548985.625
238,63.080001,545264.4375
239,63.370998,541577.4375
240,63.651997,537924.25
241,63.926,534304.625
242,64.201001,530718.3125
243,64.501999,527165.125
244,64.798036,523643.90625
245,65.081004,520154.34375
246,65.361999,516696.28125
247,65.625996,513269.6875
248,65.892002,509874.34375
249,66.193,506509.6875
250,66.451,503174.90625
251,66.730999,499870.03125
252,67.005,496594.8125
253,67.272005,493349.0625
254,67.541001,490132.46875
255,67.818005,486944.34375
256,68.080001,483784.46875
257,68.338,480652.9375
258,68.651002,477549.0
259,68.939002,474472.0
260,69.216999,471421.90625
261,69.495002,468398.625
262,69.767999,465402.15625
263,70.044999,462432.5
264,70.325,459488.46875
265,70.593003,456569.9375
266,70.864003,453676.9375
267,71.140002,450808.90625
268,71.406007,447965.375
269,71.671,445146.34375
270,71.947999,442351.40625
271,72.222999,439580.21875
272,72.491002,436833.03125
273,72.763,434109.28125
274,73.027,431408.59375
275,73.319008,428731.03125
276,73.617,426076.28125
277,73.893,423443.53125
278,74.175,420833.1875
279,74.443002,418244.875
280,74.711,415678.3125
281,74.987999,413133.1875
282,75.242,410609.65625
283,75.498002,408106.90625
284,75.809005,405625.125
285,76.065002,403163.90625
