step_num,elapsed_seconds,loss
0,0.218009,881.8796997070312
1,0.466003,702.2280883789062
2,0.709006,604.8218994140625
3,0.958999,543.3414306640625
4,1.205,500.966796875
5,1.447999,468.8333740234375
6,1.711007,443.493896484375
7,1.974999,423.99725341796875
8,2.222004,409.3581848144531
9,2.470003,398.1717224121094
10,2.711001,389.0346374511719
11,2.965001,380.955810546875
12,3.219001,373.37078857421875
13,3.463009,366.0328369140625
14,3.706999,358.8360900878906
15,3.955002,351.78338623046875
16,4.200001,344.904541015625
17,4.445004,338.2267761230469
18,4.698001,331.8187561035156
19,4.943001,325.7309875488281
20,5.31601,319.98907470703125
21,5.573003,314.6085510253906
22,5.824001,309.57025146484375
23,6.075999,304.8378601074219
24,6.323,300.3720703125
25,6.567,296.1380310058594
26,6.807002,292.1049499511719
27,7.061004,288.2557373046875
28,7.314,284.57183837890625
29,7.563006,281.0440673828125
30,7.806007,277.6612243652344
31,8.066011,274.41015625
32,8.322005,271.2807312011719
33,8.574001,268.2567138671875
34,8.818999,265.33551025390625
35,9.062001,262.5144348144531
36,9.317,259.7848815917969
37,9.573,257.1424865722656
38,9.819,254.5811004638672
39,10.064998,252.09613037109375
40,10.322002,249.68603515625
41,10.583004,247.34498596191406
42,10.837,245.0651092529297
43,11.082005,242.84523010253906
44,11.349007,240.68141174316406
45,11.607003,238.5707550048828
46,11.852003,236.51095581054688
47,12.094006,234.49905395507812
48,12.339001,232.5341796875
49,12.6,230.6135711669922
50,12.861002,228.73641967773438
51,13.116,226.90078735351562
52,13.365002,225.10366821289062
53,13.615001,223.3436737060547
54,13.873999,221.61927795410156
55,14.129004,219.92852783203125
56,14.376,218.2708282470703
57,14.629007,216.6447296142578
58,14.887999,215.049072265625
59,15.147003,213.48193359375
60,15.39401,211.94061279296875
61,15.652002,210.42506408691406
62,15.914001,208.9342803955078
63,16.174001,207.4666748046875
64,16.434006,206.02171325683594
65,16.690006,204.59933471679688
66,16.944999,203.19871520996094
67,17.195006,201.81805419921875
68,17.445,200.4569091796875
69,17.702001,199.11419677734375
70,17.979037,197.78903198242188
71,18.23,196.48086547851562
72,18.479003,195.18885803222656
73,18.743001,193.91265869140625
74,18.995998,192.65199279785156
75,19.239999,191.40621948242188
76,19.484002,190.1748046875
77,19.745999,188.9569549560547
78,19.997,187.75225830078125
79,20.243001,186.5598907470703
80,20.491007,185.37939453125
81,20.742,184.2111053466797
82,20.987003,183.05429077148438
83,21.237,181.9082794189453
84,21.483003,180.77301025390625
85,21.722998,179.6478729248047
86,21.961002,178.5326385498047
87,22.226038,177.4273223876953
88,22.495003,176.33140563964844
89,22.749998,175.2449493408203
90,22.999999,174.16712951660156
91,23.250998,173.09776306152344
92,23.499002,172.03672790527344
93,23.744999,170.9839324951172
94,23.984003,169.9385986328125
95,24.247001,168.90101623535156
96,24.500999,167.87144470214844
97,24.754999,166.84902954101562
98,25.003033,165.83396911621094
99,25.252032,164.8257293701172
100,25.503,163.8240966796875
101,25.764002,162.8292694091797
102,26.022001,161.84075927734375
103,26.266999,160.85855102539062
104,26.516004,159.88246154785156
105,26.770003,158.9123077392578
106,27.019998,157.94808959960938
107,27.260997,156.99002075195312
108,27.504,156.0379638671875
109,27.762,155.09146118164062
110,28.009005,154.1505126953125
111,28.252003,153.21533203125
112,28.492002,152.285888671875
113,28.752,151.3619384765625
114,29.007001,150.4431610107422
115,29.265034,149.52978515625
116,29.528033,148.62196350097656
117,29.787998,147.71934509277344
118,30.044005,146.8217010498047
119,30.325007,145.92926025390625
120,30.638999,145.04173278808594
121,30.935,144.15921020507812
122,31.231003,143.28140258789062
123,31.514,142.408447265625
124,31.772997,141.5406951904297
125,32.054,140.67770385742188
126,32.342001,139.8194122314453
127,32.6,138.96559143066406
128,32.89,138.11643981933594
129,33.152002,137.2719268798828
130,33.432035,136.4320526123047
131,33.73103,135.5968780517578
132,34.020009,134.7665557861328
133,34.286,133.94081115722656
134,34.559997,133.11965942382812
135,34.814999,132.30319213867188
136,35.065999,131.49119567871094
137,35.336009,130.68382263183594
138,35.608034,129.8809051513672
139,35.867004,129.0823974609375
140,36.128,128.28842163085938
141,36.375004,127.49899291992188
