step_num,elapsed_seconds,loss
0,0.208021,881.8796997070312
1,0.428005,635.6484985351562
2,0.648002,510.49945068359375
3,0.868999,449.1669921875
4,1.089012,426.77001953125
5,1.309,423.7817077636719
6,1.528002,371.7252197265625
7,1.746,362.28973388671875
8,1.968002,339.6654052734375
9,2.186001,331.6396179199219
10,2.412,316.0065612792969
11,2.628001,311.6589660644531
12,2.844,304.04443359375
13,3.061002,308.79583740234375
14,3.282,307.166015625
15,3.503,298.4443359375
16,3.738003,289.8689880371094
17,3.958,274.0581970214844
18,4.178004,264.0182800292969
19,4.399999,253.3470916748047
20,4.620001,245.24081420898438
21,4.837002,238.0225830078125
22,5.081003,231.9519500732422
23,5.303,226.69032287597656
24,5.525,221.8970184326172
25,5.743999,217.8874053955078
26,5.961,214.16873168945312
27,6.194,211.89454650878906
28,6.411,209.50457763671875
29,6.634,210.478759765625
30,6.854004,207.19216918945312
31,7.074004,210.5510711669922
32,7.295001,203.5042266845703
33,7.511001,207.88685607910156
34,7.734003,196.80093383789062
35,7.957004,199.3990936279297
36,8.176999,188.64035034179688
37,8.400002,188.25645446777344
38,8.635001,179.9739532470703
39,8.860006,177.44552612304688
40,9.083,171.13470458984375
41,9.304001,167.76715087890625
42,9.527005,163.06419372558594
43,9.747001,160.17062377929688
44,9.966,157.64230346679688
45,10.189,156.82720947265625
46,10.409,158.301025390625
47,10.633003,156.94850158691406
48,10.853,159.57376098632812
49,11.072,157.06822204589844
50,11.292999,160.95547485351562
51,11.517004,162.10089111328125
52,11.739003,153.73336791992188
53,11.96,151.69125366210938
54,12.182001,139.68804931640625
55,12.404001,136.4399871826172
56,12.626999,128.82473754882812
57,12.850006,127.24895477294922
58,13.088001,123.6495132446289
59,13.310002,126.26431274414062
60,13.532001,122.00968933105469
61,13.755001,126.09757232666016
62,13.979009,117.84178161621094
63,14.206001,119.52201080322266
64,14.431001,111.5143814086914
65,14.649003,110.56134796142578
66,14.870001,104.20034790039062
67,15.092003,101.64501190185547
68,15.322001,97.04899597167969
69,15.547,94.39214324951172
70,15.774002,91.44717407226562
71,16.034999,89.81419372558594
72,16.281006,88.54873657226562
73,16.502,89.57516479492188
74,16.749002,89.55467224121094
75,16.971,90.75835418701172
76,17.198,93.82544708251953
77,17.424002,95.06205749511719
78,17.643004,95.41942596435547
79,17.867001,91.69469451904297
80,18.092002,92.48876953125
81,18.314001,87.1354751586914
82,18.555,86.19197845458984
83,18.781004,84.68687438964844
84,19.003998,80.96572875976562
85,19.229004,79.64937591552734
86,19.517,76.01101684570312
87,19.744001,80.56333923339844
88,19.968001,70.17240142822266
89,20.192005,73.12053680419922
90,20.417,71.33877563476562
91,20.638001,77.76559448242188
92,20.861001,67.23456573486328
93,21.090003,75.09528350830078
94,21.310001,60.808082580566406
95,21.533004,65.79045104980469
96,21.757003,61.75132751464844
97,21.98,71.64738464355469
98,22.204001,59.977149963378906
99,22.430001,67.30403900146484
100,22.656001,58.73235321044922
101,22.880003,65.74651336669922
102,23.108001,57.8405876159668
103,23.341001,64.8003158569336
104,23.566001,63.01899337768555
105,23.792003,60.09986114501953
106,24.018001,59.270973205566406
