step_num,elapsed_seconds,loss
126,33.421004,573.869140625
127,33.678996,566.9080810546875
128,33.947005,560.1702270507812
129,34.210001,553.6494140625
130,34.491002,547.3229370117188
131,34.759998,541.1881713867188
132,35.010999,535.2340087890625
133,35.262999,529.4503173828125
134,35.532005,523.8343505859375
135,35.785998,518.3795166015625
136,36.035003,513.0771484375
137,36.303999,507.9173889160156
138,36.621003,502.89324951171875
139,36.886998,498.00250244140625
140,37.151005,493.2384033203125
141,37.403998,488.5944519042969
142,37.654998,484.0692138671875
143,37.903999,479.6553039550781
144,38.177003,475.3504638671875
145,38.442999,471.150634765625
146,38.698005,467.0469970703125
147,38.956998,463.0417175292969
148,39.212002,459.1272277832031
149,39.493003,455.2992248535156
150,39.762999,451.55712890625
151,40.046003,447.8985595703125
152,40.307,444.3226013183594
153,40.561999,440.824462890625
154,40.814,437.4015808105469
155,41.069,434.0485534667969
156,41.321999,430.76763916015625
157,41.565999,427.55230712890625
158,41.827999,424.4003601074219
159,42.092006,421.31103515625
160,42.339998,418.28424072265625
161,42.582002,415.315673828125
162,42.860999,412.4038391113281
163,43.143999,409.54803466796875
164,43.408,406.7452697753906
165,43.660998,403.994140625
166,43.925999,401.291748046875
167,44.181003,398.6374206542969
168,44.427995,396.0319519042969
169,44.697004,393.4730529785156
170,44.958999,390.95721435546875
171,45.210002,388.4844970703125
172,45.455999,386.0544128417969
173,45.720999,383.6657409667969
174,45.985,381.31829833984375
175,46.237008,379.0100402832031
176,46.483998,376.73809814453125
177,46.745999,374.5055236816406
178,47.008001,372.3106384277344
179,47.257,370.14776611328125
180,47.509999,368.01898193359375
181,47.779997,365.9252014160156
182,48.052998,363.86474609375
183,48.313999,361.8367919921875
184,48.572998,359.8393859863281
185,48.830007,357.8720703125
186,49.102997,355.93292236328125
187,49.360001,354.0235290527344
188,49.618999,352.1412658691406
189,49.873995,350.28765869140625
190,50.125998,348.4604187011719
191,50.373998,346.6592712402344
192,50.632001,344.8829650878906
193,50.895995,343.1327209472656
194,51.146999,341.40838623046875
195,51.393998,339.7076110839844
196,51.652999,338.0307312011719
197,51.923003,336.3769836425781
198,52.172998,334.746337890625
199,52.421999,333.13720703125
200,52.683999,331.5491638183594
201,52.941995,329.9822082519531
202,53.191997,328.43536376953125
203,53.441998,326.9095764160156
204,53.712529,325.40423583984375
205,53.973529,323.91729736328125
206,54.227528,322.4495849609375
207,54.480557,321.0024719238281
208,54.731529,319.5732421875
209,54.987528,318.1612548828125
210,55.240528,316.7669982910156
211,55.490528,315.3901062011719
212,55.752528,314.0307922363281
213,56.019529,312.6879577636719
214,56.27553,311.3614501953125
215,56.521529,310.0501403808594
216,56.819565,308.7540588378906
217,57.08653,307.4737854003906
218,57.347534,306.2094421386719
219,57.600528,304.959228515625
220,57.857529,303.7232971191406
221,58.111528,302.5014953613281
222,58.367529,301.29449462890625
223,58.620528,300.10107421875
224,58.888529,298.9219970703125
225,59.14753,297.7556457519531
226,59.403532,296.6030578613281
227,59.698531,295.4634704589844
228,59.969528,294.3363037109375
229,60.227528,293.22125244140625
230,60.486529,292.1191711425781
231,60.744527,291.02960205078125
232,60.991529,289.9514465332031
233,61.242528,288.88519287109375
234,61.528533,287.8310241699219
235,61.810527,286.7878112792969
236,62.081527,285.75390625
237,62.346528,284.73077392578125
238,62.604532,283.71875
239,62.85953,282.7171325683594
240,63.117528,281.7256774902344
241,63.389528,280.7447204589844
242,63.644531,279.77398681640625
243,63.898528,278.8123474121094
244,64.17853,277.8600769042969
245,64.453527,276.91839599609375
246,64.717529,275.9858703613281
247,64.97853,275.06182861328125
248,65.235531,274.14630126953125
249,65.483534,273.23974609375
250,65.729529,272.34136962890625
251,66.020528,271.4508056640625
252,66.30953,270.569580078125
253,66.562529,269.69696044921875
254,66.81453,268.8320007324219
255,67.07853,267.97576904296875
256,67.332529,267.1278076171875
257,67.580529,266.2866516113281
258,67.874533,265.4536437988281
259,68.164529,264.6285095214844
260,68.464529,263.8106994628906
261,68.758527,263.0007019042969
262,69.004532,262.19677734375
263,69.26653,261.4007568359375
264,69.531528,260.61212158203125
265,69.78453,259.83038330078125
266,70.031531,259.0550231933594
267,70.296529,258.2870178222656
268,70.557532,257.52581787109375
269,70.813561,256.7710266113281
270,71.155531,256.02313232421875
271,71.427529,255.28134155273438
272,71.694529,254.54559326171875
273,71.958528,253.8159942626953
274,72.221527,253.09239196777344
275,72.479529,252.3758544921875
276,72.740527,251.66531372070312
277,73.013532,250.96066284179688
278,73.270528,250.26211547851562
279,73.527529,249.5693359375
280,73.79153,248.88160705566406
281,74.05853,248.19992065429688
282,74.313529,247.52357482910156
283,74.565529,246.85255432128906
284,74.842528,246.18675231933594
285,75.10953,245.52590942382812
286,75.365529,244.8712158203125
287,75.616531,244.2205810546875
288,75.875529,243.57554626464844
289,76.12953,242.9356231689453
290,76.377528,242.30020141601562
291,76.64353,241.67015075683594
292,76.919536,241.0453338623047
293,77.171529,240.42506408691406
294,77.447529,239.8099822998047
295,77.720532,239.19969177246094
296,77.985529,238.59426879882812
297,78.246533,237.99249267578125
298,78.501559,237.3955535888672
299,78.783529,236.80397033691406
300,79.035531,236.21640014648438
301,79.306529,235.6334686279297
302,79.564531,235.0545196533203
303,79.817527,234.47972106933594
304,80.071537,233.90936279296875
305,80.341529,233.34300231933594
306,80.606528,232.78146362304688
307,80.867529,232.22337341308594
308,81.125529,231.67018127441406
309,81.403528,231.1204071044922
310,81.662529,230.5745086669922
311,81.921531,230.03219604492188
312,82.181529,229.49368286132812
313,82.476529,228.95933532714844
314,82.752529,228.42897033691406
315,83.012525,227.9018096923828
316,83.283528,227.37828063964844
317,83.540531,226.8583221435547
318,83.799528,226.3423309326172
319,84.058529,225.82940673828125
320,84.428533,225.31939697265625
321,84.786533,224.81341552734375
322,85.083533,224.31117248535156
323,85.37353,223.81161499023438
324,85.649528,223.31590270996094
325,85.925532,222.82373046875
326,86.203529,222.33457946777344
327,86.503532,221.84901428222656
328,86.790537,221.36688232421875
329,87.063529,220.88787841796875
330,87.346529,220.41152954101562
331,87.614533,219.93869018554688
332,87.902539,219.46908569335938
333,88.164536,219.00238037109375
334,88.418533,218.53895568847656
335,88.669526,218.07864379882812
336,88.933529,217.62106323242188
337,89.190527,217.1666717529297
338,89.443529,216.71539306640625
339,89.688528,216.2667236328125
340,89.975564,215.8208770751953
341,90.269564,215.37718200683594
342,90.54053,214.9365997314453
343,90.803534,214.49920654296875
344,91.063529,214.0640869140625
345,91.318528,213.63172912597656
346,91.572531,213.20205688476562
347,91.857533,212.77499389648438
348,92.12353,212.350341796875
349,92.378528,211.9285888671875
350,92.635528,211.5087127685547
351,92.892529,211.09188842773438
352,93.141536,210.6773223876953
353,93.392533,210.26487731933594
354,93.706535,209.85520935058594
355,93.985534,209.44790649414062
356,94.249529,209.04286193847656
357,94.506529,208.64027404785156
358,94.75253,208.23992919921875
359,94.996529,207.8419647216797
360,95.270527,207.44622802734375
361,95.532529,207.05274963378906
362,95.790528,206.66159057617188
363,96.045527,206.27264404296875
364,96.299565,205.8860626220703
365,96.561534,205.501708984375
366,96.848534,205.11923217773438
367,97.129532,204.73907470703125
368,97.413528,204.36102294921875
369,97.677528,203.9850311279297
370,97.955527,203.6110382080078
371,98.250529,203.2392120361328
372,98.537532,202.86923217773438
373,98.834567,202.50169372558594
374,99.099569,202.13641357421875
375,99.378563,201.77284240722656
376,99.645528,201.4115753173828
377,99.89553,201.0522003173828
378,100.14653,200.6948699951172
379,100.414529,200.339599609375
380,100.670529,199.98602294921875
381,100.92153,199.63470458984375
382,101.177529,199.28561401367188
383,101.463529,198.93807983398438
384,101.73153,198.59225463867188
385,101.990538,198.24839782714844
386,102.246533,197.90643310546875
387,102.50353,197.56590270996094
388,102.756529,197.2275390625
389,103.010532,196.89076232910156
390,103.27853,196.55584716796875
391,103.534529,196.22296142578125
392,103.782534,195.89129638671875
393,104.034529,195.56114196777344
394,104.298529,195.23291015625
395,104.557529,194.9058380126953
396,104.803528,194.5811309814453
397,105.054529,194.2577667236328
398,105.315529,193.93612670898438
399,105.581532,193.6158905029297
400,105.838531,193.2972412109375
401,106.090567,192.9803009033203
402,106.390531,192.6651153564453
403,106.655529,192.35104370117188
404,106.911528,192.038818359375
405,107.170527,191.7283172607422
406,107.426563,191.41880798339844
407,107.676529,191.11105346679688
408,107.963528,190.80458068847656
409,108.286531,190.4993896484375
410,108.597561,190.19577026367188
411,108.890538,189.8936004638672
412,109.183531,189.59300231933594
413,109.463528,189.29379272460938
414,109.736533,188.99569702148438
415,110.040529,188.69932556152344
416,110.337529,188.40443420410156
417,110.616529,188.11090087890625
418,110.903527,187.81878662109375
419,111.174528,187.52786254882812
420,111.47753,187.23834228515625
421,111.769532,186.95037841796875
422,112.050537,186.66358947753906
423,112.339565,186.378173828125
424,112.608529,186.0940704345703
425,112.909535,185.81114196777344
426,113.202534,185.529541015625
427,113.488534,185.24937438964844
428,113.767527,184.9707489013672
429,114.099546,184.69329833984375
430,114.375529,184.41688537597656
431,114.64753,184.14205932617188
432,114.924534,183.86830139160156
433,115.234528,183.59585571289062
434,115.524529,183.3248748779297
435,115.816529,183.0552215576172
436,116.063528,182.7864990234375
437,116.31253,182.51898193359375
438,116.573529,182.2527618408203
439,116.840529,181.9874725341797
440,117.100528,181.72328186035156
441,117.346527,181.46026611328125
442,117.607529,181.1983642578125
443,117.872538,180.93739318847656
444,118.122528,180.67764282226562
445,118.370551,180.41915893554688
446,118.635532,180.1616668701172
447,118.894531,179.9057159423828
448,119.141529,179.65045166015625
449,119.386529,179.39642333984375
450,119.647531,179.1432647705078
451,119.90553,178.8912811279297
452,120.15453,178.64080810546875
453,120.402534,178.3913116455078
454,120.666529,178.14254760742188
455,120.943529,177.8951873779297
456,121.204529,177.6486358642578
457,121.476527,177.40306091308594
458,121.741531,177.15870666503906
459,122.001525,176.91531372070312
460,122.255531,176.67288208007812
461,122.526534,176.43130493164062
462,122.78853,176.19076538085938
463,123.03653,175.95138549804688
464,123.287538,175.7130584716797
465,123.607532,175.47552490234375
466,123.855531,175.23887634277344
467,124.14053,175.0034637451172
468,124.415527,174.76870727539062
469,124.676535,174.53494262695312
470,124.941553,174.30221557617188
471,125.201529,174.0703582763672
472,125.455527,173.83944702148438
473,125.704529,173.60952758789062
474,125.950529,173.38070678710938
475,126.256536,173.15261840820312
476,126.53357,172.92547607421875
477,126.798528,172.6990966796875
478,127.059525,172.4738006591797
479,127.322529,172.2493438720703
480,127.581528,172.0255889892578
481,127.839529,171.8026885986328
482,128.101529,171.58074951171875
483,128.357528,171.359619140625
484,128.613528,171.1393585205078
485,128.891538,170.9198455810547
486,129.167532,170.7011260986328
487,129.432529,170.483642578125
488,129.69253,170.2666015625
489,129.95953,170.05075073242188
490,130.22353,169.83566284179688
491,130.517531,169.62158203125
492,130.812534,169.408203125
493,131.097529,169.19544982910156
494,131.35953,168.98382568359375
495,131.620531,168.773193359375
496,131.884531,168.56307983398438
497,132.169568,168.35389709472656
498,132.45953,168.1458282470703
499,132.840539,167.93807983398438
