step_num,elapsed_seconds,loss
0,0.212998,881.8796997070312
1,0.432992,780.2401733398438
2,0.689997,700.6592407226562
3,0.925997,638.1536865234375
4,1.153994,589.072509765625
5,1.377994,550.4391479492188
6,1.600998,519.5056762695312
7,1.830996,493.8099060058594
8,2.065998,471.7515563964844
9,2.289991,452.6681213378906
10,2.515998,436.44708251953125
11,2.738994,422.9850158691406
12,2.964996,411.91015625
13,3.200995,402.6627197265625
14,3.428999,394.62591552734375
15,3.653996,387.2690124511719
16,3.878994,380.26922607421875
17,4.102996,373.431640625
18,4.332997,366.6317138671875
19,4.567996,359.86859130859375
20,4.799995,353.1772155761719
21,5.031993,346.59381103515625
22,5.258995,340.1574401855469
23,5.486995,333.9178466796875
24,5.726997,327.9150085449219
25,5.965991,322.1828308105469
26,6.202998,316.73553466796875
27,6.442997,311.5581970214844
28,6.675993,306.621826171875
29,6.905994,301.8956298828125
30,7.137002,297.3488464355469
31,7.380995,292.97113037109375
32,7.631994,288.7492370605469
33,7.865008,284.6743469238281
34,8.101991,280.7327575683594
35,8.329993,276.9172058105469
36,8.559008,273.2210693359375
37,8.797003,269.6363220214844
38,9.046997,266.1550598144531
39,9.288996,262.7721252441406
40,9.524998,259.4814758300781
41,9.751994,256.27740478515625
42,9.981998,253.15440368652344
43,10.219993,250.1103973388672
44,10.464993,247.13613891601562
45,10.708996,244.22987365722656
46,10.950995,241.3872833251953
47,11.182998,238.60317993164062
48,11.419997,235.8756561279297
49,11.652997,233.20303344726562
50,11.900992,230.58152770996094
51,12.151996,228.0078887939453
52,12.395998,225.48277282714844
53,12.647003,223.00442504882812
54,12.916,220.57102966308594
55,13.162997,218.1804962158203
56,13.402993,215.8309326171875
57,13.641001,213.52066040039062
58,13.880998,211.24705505371094
59,14.111004,209.0093231201172
60,14.371996,206.8065948486328
61,14.617994,204.63616943359375
62,14.874002,202.49603271484375
63,15.119996,200.38421630859375
64,15.361996,198.2996826171875
65,15.601997,196.24281311035156
66,15.846992,194.21200561523438
67,16.086995,192.2063751220703
68,16.327995,190.22421264648438
69,16.565997,188.26364135742188
70,16.805997,186.3235321044922
71,17.050995,184.4024200439453
72,17.300996,182.49989318847656
73,17.544996,180.61474609375
74,17.784992,178.74671936035156
75,18.027997,176.8946533203125
76,18.288998,175.05862426757812
77,18.537999,173.2379913330078
78,18.779997,171.4317169189453
79,19.022996,169.63893127441406
80,19.270998,167.85928344726562
81,19.519994,166.09263610839844
82,19.762995,164.3382568359375
83,20.012996,162.59617614746094
84,20.26,160.86622619628906
85,20.524017,159.14805603027344
86,20.776998,157.44102478027344
87,21.060998,155.7447052001953
88,21.326995,154.05941772460938
89,21.582998,152.3852996826172
90,21.830993,150.72227478027344
91,22.096997,149.0695343017578
92,22.386032,147.42784118652344
93,22.630997,145.7970428466797
94,22.906019,144.17697143554688
95,23.183995,142.56764221191406
96,23.483004,140.9687957763672
97,23.757995,139.3804473876953
98,24.057996,137.80319213867188
99,24.314011,136.2373046875
100,24.569998,134.68319702148438
101,24.837997,133.14041137695312
102,25.100996,131.60964965820312
103,25.345995,130.09059143066406
104,25.586992,128.58351135253906
105,25.839998,127.08819580078125
106,26.106995,125.60506439208984
107,26.364996,124.1340103149414
108,26.623999,122.67508697509766
109,26.874998,121.22897338867188
110,27.119994,119.79556274414062
111,27.368993,118.37521362304688
112,27.607999,116.96800994873047
113,27.903001,115.57357025146484
114,28.177997,114.19213104248047
115,28.429001,112.82391357421875
116,28.690995,111.46896362304688
117,28.965996,110.12710571289062
118,29.233004,108.7980728149414
119,29.494997,107.4817886352539
120,29.748998,106.17832946777344
121,30.002996,104.88773345947266
122,30.252001,103.60979461669922
123,30.50901,102.34432220458984
124,30.792999,101.09131622314453
125,31.059998,99.85054779052734
126,31.368995,98.62190246582031
127,31.671005,97.40513610839844
128,31.936,96.20020294189453
129,32.194999,95.00701141357422
130,32.493,93.82532501220703
131,32.744995,92.65486907958984
132,33.004,91.49536895751953
133,33.279999,90.3465805053711
134,33.555998,89.20861053466797
135,33.808995,88.08123016357422
136,34.067998,86.96434783935547
137,34.329997,85.85787963867188
138,34.587,84.7617416381836
139,34.849998,83.67587280273438
140,35.134002,82.60002136230469
141,35.399996,81.53411865234375
142,35.696999,80.47789001464844
143,35.958995,79.43128967285156
144,36.247002,78.39415740966797
145,36.545995,77.36627960205078
146,36.838992,76.34762573242188
147,37.090998,75.3380355834961
148,37.350999,74.33753967285156
149,37.610999,73.3460693359375
150,37.877995,72.36353302001953
151,38.160999,71.38982391357422
152,38.428999,70.42486572265625
153,38.697045,69.46858215332031
154,38.969003,68.52098846435547
155,39.263998,67.58190155029297
156,39.521998,66.65131378173828
157,39.777005,65.72920989990234
158,40.042004,64.81565856933594
159,40.300997,63.91053771972656
160,40.551996,63.013832092285156
161,40.818999,62.12559509277344
162,41.088006,61.24573516845703
163,41.355997,60.37419891357422
164,41.637994,59.51103973388672
165,41.925,58.65620422363281
166,42.180007,57.80975341796875
167,42.447003,56.97164535522461
168,42.704997,56.141807556152344
169,42.956996,55.320343017578125
170,43.206998,54.50717544555664
171,43.480005,53.70218276977539
172,43.756,52.905460357666016
173,44.021999,52.1170539855957
174,44.289999,51.33688735961914
175,44.552995,50.56492233276367
176,44.810999,49.80120086669922
177,45.065005,49.045753479003906
178,45.371998,48.29851150512695
179,45.636,47.55952835083008
180,45.897002,46.82882308959961
181,46.173993,46.10641098022461
182,46.433994,45.39231872558594
183,46.685998,44.686546325683594
184,46.959002,43.98895263671875
185,47.231995,43.29962158203125
186,47.490996,42.61857223510742
187,47.748996,41.94577407836914
188,48.009002,41.28123474121094
189,48.274998,40.62498092651367
190,48.532996,39.976985931396484
191,48.807005,39.33726501464844
192,49.069995,38.70581817626953
193,49.323996,38.08259201049805
194,49.578993,37.46753692626953
195,49.856997,36.86072540283203
196,50.122999,36.26209259033203
197,50.384997,35.6716194152832
198,50.645999,35.08932113647461
199,50.918004,34.51504898071289
200,51.178006,33.94889450073242
201,51.447,33.39079666137695
202,51.726998,32.84077835083008
203,51.988999,32.29882049560547
204,52.242995,31.76479721069336
205,52.521999,31.238750457763672
206,52.793006,30.720670700073242
207,53.057001,30.210479736328125
208,53.317994,29.708141326904297
209,53.587003,29.213613510131836
210,53.846005,28.726879119873047
211,54.126997,28.247861862182617
212,54.394995,27.776540756225586
213,54.652001,27.31287956237793
214,54.986003,26.85683250427246
215,55.254995,26.408367156982422
216,55.517004,25.96741485595703
217,55.774997,25.533926010131836
218,56.036002,25.107839584350586
219,56.294994,24.68912124633789
220,56.573,24.277671813964844
221,56.838998,23.87348175048828
222,57.100008,23.47646141052246
223,57.349994,23.086580276489258
224,57.675007,22.703779220581055
225,57.924995,22.32799530029297
226,58.249999,21.959156036376953
227,58.549999,21.597187042236328
228,58.811996,21.242046356201172
229,59.071998,20.893657684326172
230,59.338999,20.55193328857422
231,59.605002,20.216825485229492
232,59.885999,19.888263702392578
233,60.161004,19.566200256347656
234,60.419993,19.250534057617188
235,60.708998,18.941204071044922
236,61.116003,18.638118743896484
237,61.402,18.34122085571289
238,61.690998,18.05043601989746
239,61.958999,17.765670776367188
240,62.215997,17.486845016479492
241,62.585999,17.213886260986328
242,62.864995,16.94672966003418
243,63.131997,16.685279846191406
244,63.403004,16.42945671081543
245,63.658998,16.179195404052734
246,63.940999,15.9343843460083
247,64.584009,15.694964408874512
248,65.183999,15.460857391357422
249,65.763005,15.231982231140137
250,66.370999,15.008245468139648
251,66.956996,14.789544105529785
252,67.558001,14.575822830200195
253,67.818996,14.366998672485352
254,68.111,14.162982940673828
255,68.387998,13.963703155517578
256,68.651998,13.769085884094238
257,68.917008,13.579019546508789
258,69.248006,13.39344596862793
259,69.592997,13.212281227111816
260,69.926998,13.035455703735352
261,70.246993,12.862857818603516
262,70.576996,12.694427490234375
263,70.900995,12.530080795288086
264,71.228004,12.369718551635742
265,71.543997,12.213289260864258
266,71.862994,12.06070327758789
267,72.179,11.911892890930176
268,72.505005,11.766764640808105
269,72.853005,11.625260353088379
270,73.191994,11.487293243408203
271,73.503001,11.352787971496582
272,73.824993,11.221673011779785
273,74.138997,11.093865394592285
274,74.471001,10.969303131103516
275,74.761996,10.847925186157227
276,75.047997,10.729639053344727
277,75.354998,10.614375114440918
278,75.647999,10.502077102661133
279,75.946994,10.392659187316895
280,76.245005,10.286069869995117
281,76.550996,10.18222427368164
282,76.841998,10.081064224243164
283,77.139994,9.98254108428955
284,77.446998,9.88656997680664
285,77.739,9.793096542358398
286,78.027995,9.702067375183105
287,78.334001,9.613397598266602
288,78.623997,9.527046203613281
289,78.928004,9.442949295043945
290,79.230006,9.361062049865723
291,79.532001,9.281314849853516
292,79.819997,9.203645706176758
293,80.112996,9.128010749816895
294,80.413995,9.054335594177246
295,80.701998,8.982592582702637
296,80.988995,8.912713050842285
297,81.279,8.84465217590332
298,81.589003,8.77835750579834
299,81.893993,8.713783264160156
300,82.186995,8.650873184204102
301,82.486003,8.589594841003418
302,82.777997,8.52990436553955
303,83.071999,8.47174072265625
304,83.367999,8.415075302124023
305,83.644021,8.359861373901367
306,83.905999,8.306051254272461
307,84.157999,8.253620147705078
308,84.435995,8.202516555786133
309,84.698004,8.152698516845703
310,84.962997,8.104137420654297
311,85.246003,8.056781768798828
312,85.529003,8.010612487792969
313,85.797994,7.965587615966797
314,86.056999,7.921676158905029
315,86.321005,7.878837585449219
316,86.577998,7.837041854858398
317,86.834998,7.796278476715088
318,87.106004,7.7565016746521
319,87.383004,7.717677593231201
320,87.649997,7.679774284362793
321,87.918998,7.642782688140869
322,88.184997,7.606655120849609
323,88.443993,7.571378707885742
324,88.699008,7.536913871765137
325,88.981002,7.503253936767578
326,89.24,7.470360279083252
327,89.496994,7.438212871551514
328,89.765997,7.4067816734313965
329,90.032994,7.376058578491211
330,90.389002,7.346016883850098
331,90.655997,7.31662130355835
332,90.912996,7.287867546081543
333,91.180001,7.2597246170043945
334,91.452998,7.232184410095215
335,91.724003,7.205226421356201
336,91.991998,7.178819179534912
337,92.266004,7.152961730957031
338,92.524997,7.127633094787598
339,92.796002,7.102818489074707
